K,Step,rho_g,rho_p,id,p,deltaG,deltaP
11,4,1.61963,1.46217,5279,6330,72,65
11,5,1.68825,1.34532,6452,3193,64,51
11,6,1.71311,1.86339,1645,6452,57,62
11,7,1.85113,1.85113,6330,3019,52,52
11,8,2.22568,2.48249,3019,6452,52,58
11,9,2.8191,2.70854,2386,5303,51,49
11,10,3.64189,3.56757,5303,3283,49,48
11,11,5.22222,5.22222,3283,3283,47,47
11,1,3.82963,1.17566,1986,3193,329,101
11,2,1.55357,1.10714,758,3019,87,62
11,3,1.56859,1.38989,3044,6330,79,70
11,4,1.43579,1.32,1126,1645,62,57
11,5,1.5,1.42105,6330,6452,57,54
11,6,1.70637,1.49307,2386,3193,56,49
11,7,1.94754,1.73115,5303,3193,54,48
11,8,2.32271,2.23506,5996,3283,53,51
11,9,2.83333,2.55556,6452,3193,51,46
11,10,3.7415,4.19048,3283,1126,50,56
11,11,4.95604,5.92308,3193,3283,41,49
11,1,3.82963,1.2455,1986,1645,329,107
11,2,1.55357,0.392857,758,521,87,22
11,3,1.35161,1.10208,937,2386,65,53
11,4,1.43277,1.43277,5996,5996,62,62
11,5,1.56763,1.43478,1126,3283,59,54
11,6,1.77222,1.55833,6452,3193,58,51
11,7,2.03974,2.11258,6330,1126,56,58
11,8,2.45935,2.14634,5303,3019,55,48
11,9,2.7644,0.34555,1645,521,48,6
11,10,3.53846,3.53846,3193,3019,46,46
11,11,1.70103,5.10309,2530,3193,15,45
11,1,3.82963,1.2455,1986,1645,329,107
11,2,1.55357,1.10714,758,3019,87,62
11,3,1.35161,1.31002,937,1126,65,63
11,4,1.41631,0.377682,5996,521,60,16
11,5,1.57143,1.54433,6452,6330,58,57
11,6,1.79656,1.67049,5303,3283,57,53
11,7,1.93243,2.08108,1645,5303,52,56
11,8,2.29167,2.10833,2386,3019,50,46
11,9,2.66316,0.405263,3019,521,46,7
11,10,3.36111,4.125,3193,6452,44,54
11,11,1.43,5.39,8073,1645,13,49
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.21429,758,3283,87,68
11,3,1.35161,1.22684,937,6452,65,59
11,4,1.47447,1.47447,1126,1126,63,63
11,5,1.59459,1.56757,5996,6330,59,58
11,6,1.73352,1.79656,5303,5996,55,57
11,7,2.02041,1.94558,1645,2386,54,52
11,8,2.3375,2.29167,2386,3283,51,50
11,9,2.85185,2.50265,3283,3193,49,43
11,10,3.53571,0.55,3019,521,45,7
11,11,4.86316,4.86316,3193,3193,42,42
11,1,3.82963,1.19894,1986,2386,329,103
11,2,1.55357,1.16071,758,6452,87,65
11,3,1.35161,1.22684,937,6452,65,59
11,4,1.375,0.948276,2530,3019,58,40
11,5,1.38177,0.37931,5996,521,51,14
11,6,1.39437,1.33239,3283,1645,45,43
11,7,1.59677,1.45484,1126,1645,45,41
11,8,1.75836,1.84015,6452,1126,43,45
11,9,2.0625,0.491071,6330,521,42,10
11,10,2.53846,0.423077,5303,521,42,7
11,11,2.90714,0.471429,2386,521,37,6
11,1,3.82963,1.19894,1986,2386,329,103
11,2,1.55357,1.10714,758,3019,87,62
11,3,1.35161,1.24764,937,6330,65,60
11,4,1.45416,1.36034,1126,6452,62,58
11,5,1.56757,0.324324,6452,521,58,12
11,6,1.79656,1.73352,5996,5303,57,55
11,7,2.02041,2.13265,1645,5996,54,57
11,8,2.4135,2.36709,3283,2386,52,51
11,9,2.66129,2.54301,3019,3193,45,43
11,10,1.46154,3.38462,8073,3019,19,44
11,11,1.55556,0.333333,6880,521,14,3
11,1,3.82963,1.21058,1986,5303,329,104
11,2,1.55357,1.25,758,1645,87,70
11,3,1.53114,1.39011,5279,6330,76,69
11,4,1.40426,1.19362,2530,3019,60,51
11,5,1.54893,1.54893,6330,6330,59,59
11,6,1.74167,1.61944,1126,5303,57,53
11,7,1.93485,0.143322,2386,521,54,4
11,8,2.30435,2.43478,5996,1126,53,56
11,9,2.90355,2.90355,6452,6452,52,52
11,10,3.86897,3.7931,3283,5996,51,50
11,11,5.09474,0.231579,3193,521,44,2
11,1,3.82963,1.15238,1986,5996,329,99
11,2,1.55357,1.23214,758,5303,87,69
11,3,1.35161,1.16446,937,3283,65,56
11,4,1.44186,0.372093,5996,521,62,16
11,5,1.57908,1.55231,1126,6452,59,58
11,6,1.8125,1.65625,6452,1645,58,53
11,7,2.02341,0.404682,6330,521,55,11
11,8,2.47951,2.47951,5303,5303,55,55
11,9,2.85185,0.407407,2386,521,49,7
11,10,3.53571,3.53571,3193,3019,45,45
11,11,5.09474,5.90526,3019,6452,44,51
11,1,3.82963,1.21058,1986,5303,329,104
11,2,3.60999,1.32105,3044,1126,276,101
11,3,1.73274,1.3823,5279,3019,89,71
11,4,1.5587,1.5587,3283,3283,70,70
11,5,1.79009,1.79009,6452,6452,69,69
11,6,2.07606,1.82817,1126,1645,67,59
11,7,2.40625,0.34375,6330,521,63,9
11,8,3.03111,2.83556,2386,1645,62,58
11,9,3.84663,3.44172,1645,3193,57,51
11,10,5.60377,5.60377,5996,5996,54,54
11,11,10.7885,0.211538,3193,521,51,1
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.16071,758,6452,87,65
11,3,1.35161,1.10208,937,2386,65,53
11,4,1.375,1.25647,2530,6330,58,53
11,5,1.38177,1.19212,5996,5303,51,44
11,6,1.39437,1.33239,3283,1645,45,43
11,7,1.58654,1.30449,1126,2386,45,37
11,8,1.76,1.28,5303,3019,44,32
11,9,1.9465,1.76543,6330,3193,43,39
11,10,2.15686,2.21078,6452,1126,40,41
11,11,1.55215,0.337423,3044,521,23,5
11,1,3.82963,1.23386,1986,3283,329,106
11,2,1.55357,1.25,758,1645,87,70
11,3,1.53114,1.28938,5279,3283,76,64
11,4,1.40426,1.26383,2530,2386,60,54
11,5,1.58654,0.317308,1126,521,60,12
11,6,1.52475,1.4703,6330,6452,56,54
11,7,1.73851,1.67529,5996,6452,55,53
11,8,1.90169,1.75254,3283,3019,51,47
11,9,2.17339,2.12903,5303,3193,49,48
11,10,2.59799,2.59799,3193,3193,47,47
11,11,1.30263,3.83553,8073,1126,18,53
11,1,3.82963,1.19894,1986,3019,329,103
11,2,1.55357,1.25,758,1126,87,70
11,3,1.65201,1.39011,3044,6330,82,69
11,4,1.63732,1.47589,6880,6452,71,64
11,5,1.7845,1.75787,5996,1645,67,66
11,6,2.06647,2.03468,5303,1645,65,64
11,7,2.34043,0.468085,3283,521,60,12
11,8,2.92342,3.07207,2386,5303,59,62
11,9,3.64375,4.05625,3019,2386,53,59
11,10,4.93458,6.06542,3193,2386,48,59
11,11,1.67797,0.372881,782,521,9,2
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.21429,758,3283,87,68
11,3,1.35161,1.31002,937,1126,65,63
11,4,1.375,1.18534,2530,3283,58,50
11,5,1.38177,0.37931,5996,521,51,14
11,6,1.39437,1.17746,3283,2386,45,38
11,7,1.56151,1.14511,1126,3019,45,33
11,8,1.70423,1.58803,6330,1645,44,41
11,9,2.01667,1.97083,5303,1126,44,43
11,10,2.34518,0.167513,6452,521,42,3
11,11,2.76774,3.19355,1645,3283,39,45
11,1,3.82963,1.23386,1986,3283,329,106
11,2,1.55357,1.14286,758,2386,87,64
11,3,1.57428,1.375,3044,1126,79,69
11,4,1.51163,1.34884,1126,6452,65,58
11,5,1.56386,1.43133,5996,1645,59,54
11,6,1.70637,0.396122,6330,521,56,13
11,7,1.91148,1.98361,5303,5996,53,55
11,8,2.26984,2.26984,3019,3019,52,52
11,9,2.805,0.22,3283,521,51,4
11,10,3.24832,0.147651,3193,521,44,2
11,11,1.46667,5.7619,8073,1126,14,55
11,1,3.82963,1.21058,1986,1126,329,104
11,2,3.76694,1.25565,3044,6330,288,96
11,3,1.71067,1.33273,758,6330,86,67
11,4,1.6749,1.58436,5279,3283,74,70
11,5,1.82452,1.66587,6452,2386,69,63
11,6,2.09222,1.80692,3019,5303,66,57
11,7,2.35172,0.417241,2386,521,62,11
11,8,2.79825,2.79825,5996,5996,58,58
11,9,3.62353,0.388235,1645,521,56,6
11,10,5.01754,5.98246,3193,3019,52,62
11,11,2.66129,10.8226,2630,3019,15,61
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.21429,758,3283,87,68
11,3,1.35161,1.10208,937,2386,65,53
11,4,1.375,1.18534,2530,6452,58,50
11,5,1.48792,1.46135,1126,5996,56,55
11,6,1.53203,1.40947,6330,1645,50,46
11,7,1.74434,1.35275,5303,3019,49,38
11,8,2.03077,2.03077,3283,3283,48,48
11,9,2.38679,2.38679,2386,2386,46,46
11,10,2.78313,0.331325,3193,521,42,5
11,11,3.72581,0.443548,1645,521,42,5
11,1,3.82963,1.17566,1986,3193,329,101
11,2,3.66232,1.32938,3044,5303,281,102
11,3,3.55795,1.51213,7462,1645,240,102
11,4,1.66534,1.40239,758,5996,76,64
11,5,1.65258,0.361502,1126,521,64,14
11,6,1.8232,1.73204,1645,3283,60,57
11,7,2.01967,1.69508,2386,3019,56,47
11,8,2.34496,0.29845,6330,521,55,7
11,9,2.81773,2.70936,6452,5996,52,50
11,10,3.49669,4.00662,5996,2386,48,55
11,11,1.38835,5.76699,3026,2386,13,54
11,1,3.82963,1.21058,1986,5303,329,104
11,2,3.60999,1.28181,3044,6330,276,98
11,3,1.73274,1.36283,5279,6452,89,70
11,4,1.45588,1.29412,6452,3019,63,56
11,5,1.54524,0.157143,1126,521,59,6
11,6,1.76731,1.6759,1645,2386,58,55
11,7,2.01307,1.94118,6330,3283,56,54
11,8,2.332,0.132,3283,521,53,3
11,9,2.62437,0.111675,5996,521,47,2
11,10,3.37333,0.146667,3193,521,46,2
11,11,1.375,6.02885,937,6452,13,57
11,1,3.82963,1.19894,1986,3019,329,103
11,2,1.55357,1.25,758,1126,87,70
11,3,1.65201,1.26923,3044,2386,82,63
11,4,1.39871,0.355603,5996,521,59,15
11,5,1.54815,1.49383,6452,5303,57,55
11,6,1.72857,1.69714,6330,2386,55,54
11,7,2.01356,1.78983,3283,3019,54,48
11,8,2.41909,2.46473,2386,6452,53,54
11,9,2.80851,3.15957,3019,6452,48,54
11,10,3.69286,3.37857,1645,3193,47,43
11,11,5.08602,6.03226,3193,6452,43,51
11,1,3.82963,1.15238,1986,5996,329,99
11,2,1.55357,1.25,758,1126,87,70
11,3,1.35161,1.22684,937,6452,65,59
11,4,1.47447,1.31064,1126,3283,63,56
11,5,1.59459,1.27027,5996,3193,59,47
11,6,1.77011,0.37931,6330,521,56,12
11,7,2.07192,1.92123,5303,2386,55,51
11,8,2.4135,2.08861,3283,3019,52,45
11,9,2.97297,0.416216,2386,521,50,7
11,10,3.91111,3.5037,1645,3193,48,43
11,11,5.26087,5.26087,3019,3019,44,44
11,1,3.82963,1.19894,1986,3019,329,103
11,2,1.55357,1.30357,758,5996,87,73
11,3,1.35161,1.16446,937,3283,65,56
11,4,1.44186,1.16279,5996,3019,62,50
11,5,1.56028,1.43026,1126,1645,60,55
11,6,1.7337,1.7337,6330,6330,58,58
11,7,1.95161,0.248387,5303,521,55,7
11,8,1.92409,1.92409,6452,6452,53,53
11,9,2.156,2.156,2386,2386,49,49
11,10,2.57214,2.9005,3193,5996,47,53
11,11,1.56081,3.49324,2530,3193,21,47
11,1,3.82963,1.2455,1986,6452,329,107
11,2,1.55357,1.16071,758,6452,87,65
11,3,1.35161,1.24764,937,6330,65,60
11,4,1.45416,1.36034,1126,1645,62,58
11,5,1.55231,1.47202,5996,6452,58,55
11,6,1.69944,1.69944,5303,5303,55,55
11,7,1.90033,2.1196,2386,5996,52,58
11,8,2.26337,2.26337,3283,3283,50,50
11,9,2.67876,3.2487,3193,1126,47,57
11,10,3.55882,0.485294,3019,521,44,6
11,11,1.67391,5.1413,2530,3193,14,43
11,1,3.82963,1.17566,1986,3193,329,101
11,2,1.55357,1.25,758,1645,87,70
11,3,1.53114,1.39011,5279,6330,76,69
11,4,1.40426,1.33404,2530,5996,60,57
11,5,1.42195,1.26098,937,2386,53,47
11,6,1.44818,1.41737,1126,5996,47,46
11,7,1.5209,1.41479,6330,2386,43,40
11,8,1.72388,1.76493,3283,1126,42,43
11,9,2.04425,0.389381,3193,521,42,8
11,10,2.33152,1.91304,2386,3019,39,32
11,11,2.75,2.75,6452,5303,38,38
11,1,3.82963,1.23386,1986,3283,329,106
11,2,3.71037,1.27175,3044,6330,283,97
11,3,3.66173,1.54178,7462,6452,247,104
11,4,1.62222,1.46667,5279,3019,73,66
11,5,1.56398,1.40758,6452,3193,60,54
11,6,1.7337,1.7337,2386,6452,58,58
11,7,2.02258,2.02258,1126,2386,57,57
11,8,2.43478,0.304348,3019,521,56,7
11,9,2.90355,3.07107,1645,1126,52,55
11,10,3.71831,0.309859,5303,521,48,4
11,11,5.26596,5.26596,5996,5996,45,45
11,1,3.82963,1.2455,1986,6452,329,107
11,2,1.55357,1.14286,758,2386,87,64
11,3,1.35161,1.16446,937,3283,65,56
11,4,1.375,1.18534,2530,1645,58,50
11,5,1.38177,1.21921,5996,6452,51,45
11,6,1.39437,1.39437,3283,3283,45,45
11,7,1.59677,1.45484,1126,3193,45,41
11,8,1.82642,1.3283,6452,3019,44,32
11,9,2.0905,2.0905,6330,6330,42,42
11,10,2.51955,2.3352,5303,2386,41,38
11,11,2.96454,2.7305,1645,3193,38,35
11,1,3.82963,1.2455,1986,1645,329,107
11,2,1.55357,1.14286,758,2386,87,64
11,3,1.35161,1.22684,937,1645,65,59
11,4,1.47447,1.31064,1126,6452,63,56
11,5,1.56757,1.54054,6330,5996,58,57
11,6,1.76,1.54,6452,3193,56,49
11,7,2.02041,2.05782,5303,6330,54,55
11,8,2.29167,2.0625,3283,3193,50,45
11,9,2.7641,2.7641,2386,2386,49,49
11,10,3.23973,3.23973,3019,3019,43,43
11,11,1.60194,5.76699,3044,6330,15,54
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.14286,758,2386,87,64
11,3,1.57428,1.33514,3044,3283,79,67
11,4,1.56495,1.56495,6330,5996,69,69
11,5,1.77163,1.53365,5303,3193,67,58
11,6,2.01719,1.89112,1126,1645,64,60
11,7,2.39298,0.463158,6452,521,62,12
11,8,2.86099,3.20628,1645,6330,58,65
11,9,3.53333,4.26667,3019,6330,53,64
11,10,4.71429,4.71429,3193,3193,48,48
11,11,1.89062,10.8281,7462,6330,11,63
11,1,3.82963,1.15238,1986,6330,329,99
11,2,1.55357,1.25,758,1126,87,70
11,3,1.65201,1.34982,3044,3283,82,67
11,4,1.39871,0.355603,5996,521,59,15
11,5,1.54815,0.353086,6452,521,57,13
11,6,1.54337,1.48724,1645,5303,55,53
11,7,1.71976,1.75221,6330,6452,53,54
11,8,2.04561,1.69825,3283,3193,53,44
11,9,2.46552,2.46552,2386,2386,52,52
11,10,2.62778,2.87222,3193,1645,43,47
11,11,3.47368,3.55639,3019,3193,42,43
11,1,3.82963,1.19894,1986,2386,329,103
11,2,3.64489,1.12352,3044,521,279,86
11,3,3.05556,1.28042,7462,3193,210,88
11,4,2.76647,1.46557,6880,3019,168,89
11,5,1.716,1.474,5279,1645,78,67
11,6,1.87991,1.77829,1126,6330,74,70
11,7,2.08357,1.93036,6330,5996,68,63
11,8,2.41554,1.96959,5303,3019,65,53
11,9,2.80952,2.47619,6452,3019,59,52
11,10,3.7093,3.7093,3283,3283,58,58
11,11,4.92105,4.92105,3019,3019,51,51
11,1,3.82963,1.17566,1986,3193,329,101
11,2,1.55357,1.23214,758,5303,87,69
11,3,1.46801,1.26691,3044,6452,73,63
11,4,1.50844,1.34599,1126,6330,65,58
11,5,1.58654,1.42788,5996,3019,60,54
11,6,1.69944,1.48315,3283,3193,55,48
11,7,1.97342,1.97342,6452,2386,54,54
11,8,2.40486,0.311741,2386,521,54,7
11,9,2.90674,2.62176,3019,1645,51,46
11,10,3.48592,3.48592,1645,1645,45,45
11,11,4.98969,4.98969,3193,3193,44,44
11,1,3.82963,1.11746,1986,521,329,96
11,2,1.55357,1.25,758,6330,87,70
11,3,1.49084,1.28938,6880,2386,74,64
11,4,1.57469,1.55187,5996,1645,69,68
11,5,1.81114,1.67797,5303,6452,68,63
11,6,2.04286,1.98,1126,1645,65,63
11,7,2.43158,0.463158,3283,521,63,12
11,8,2.92342,2.92342,1645,1645,59,59
11,9,3.64417,0.607362,3019,521,54,9
11,10,4.94495,6.15596,3193,5303,49,61
11,11,1.60417,10.7708,7462,3193,7,47
12,1,4.17336,1.10359,1986,6393,329,87
12,2,3.6461,1.24331,3044,5303,261,89
12,3,1.66555,1.40468,5279,1126,83,70
12,4,1.70455,1.47727,758,6452,75,65
12,5,1.56291,1.29801,6452,3019,59,49
12,6,1.66337,1.57426,3283,6330,56,53
12,7,1.88034,1.84615,2386,1645,55,54
12,8,2.14865,2.02703,1645,3193,53,50
12,9,2.53659,1.41463,5996,8073,52,29
12,10,2.96907,1.42268,5303,8073,48,23
12,11,1.56164,4.27397,6880,3283,19,52
12,12,1.40426,5.74468,4671,1645,11,45
12,1,4.17336,1.31924,1986,5303,329,104
12,2,1.69206,1.36143,758,1645,87,70
12,3,1.4717,1.33585,937,6452,65,59
12,4,1.6051,1.35032,1126,2386,63,53
12,5,1.73529,1.70588,5996,6330,59,58
12,6,1.88571,1.61143,5303,3019,55,47
12,7,2.13861,0.277228,3283,6393,54,7
12,8,2.45783,2.16867,2386,3193,51,45
12,9,3.0303,3.21212,1645,5303,50,53
12,10,3.47586,0.0827586,3193,6393,42,1
12,11,1.63107,0.116505,3044,6393,14,1
12,12,1.48315,0.134831,8073,6393,11,1
12,1,4.17336,1.25581,1986,6330,329,99
12,2,1.69206,1.32253,758,3283,87,68
12,3,1.6612,1.48634,3044,5303,76,68
12,4,1.64905,1.64905,1126,1126,65,65
12,5,1.70588,0.352941,6452,6393,58,12
12,6,1.95429,1.78286,5996,5303,57,52
12,7,2.21477,0.241611,6330,6393,55,6
12,8,2.26027,2.30137,2386,5996,55,56
12,9,2.44068,2.28814,1645,3019,48,45
12,10,2.80851,3.25532,3019,6330,44,51
12,11,3.5,1.08333,3193,8073,42,13
12,12,1.64885,4.21374,4905,6330,18,46
12,1,4.17336,1.25581,1986,5996,329,99
12,2,1.69206,1.41977,758,5996,87,73
12,3,1.65441,1.36765,3044,2386,75,62
12,4,1.61194,0.409382,2530,6393,63,16
12,5,1.59606,1.47783,1126,5303,54,50
12,6,1.65169,0.404494,6452,6393,49,12
12,7,1.87622,1.87622,3283,3283,48,48
12,8,2.17761,1.85328,6330,3193,47,40
12,9,2.46575,2.24658,2386,3019,45,41
12,10,2.96552,2.82759,1645,3019,43,41
12,11,1.80451,0.360902,8073,6393,20,4
12,12,1.48673,0.424779,937,6393,14,4
12,1,4.17336,1.30655,1986,3019,329,103
12,2,1.69206,1.14749,758,3193,87,59
12,3,1.4717,1.17736,937,3193,65,52
12,4,1.49677,1.29032,2530,3283,58,50
12,5,1.61928,1.35904,5996,2386,56,47
12,6,1.79348,1.63043,1126,6452,55,50
12,7,1.92453,1.4717,6330,3019,51,39
12,8,2.06452,2.06452,5303,5303,48,48
12,9,2.23377,2.75325,1645,1126,43,53
12,10,2.61702,3.31915,3193,5996,41,52
12,11,1.41176,3.61765,8073,3193,16,41
12,12,1.38947,0.252632,3044,6393,11,2
12,1,4.17336,1.30655,1986,3019,329,103
12,2,1.69206,1.26418,758,6452,87,65
12,3,1.4717,0.29434,937,6393,65,13
12,4,1.49677,1.29032,2530,6452,58,50
12,5,1.61928,0.289157,1126,6393,56,10
12,6,1.73816,1.57103,5996,1645,52,47
12,7,1.92308,1.26923,6330,8073,50,33
12,8,1.84946,1.5914,5303,3193,43,37
12,9,2.08475,2.0339,2386,3283,41,40
12,10,2.46154,2.46154,3283,3283,40,40
12,11,2.70968,2.55484,3193,3019,35,33
12,12,3.2,4.6,3019,5996,32,46
12,1,4.17336,1.31924,1986,5303,329,104
12,2,1.69206,0.447326,758,6393,87,23
12,3,1.4717,1.13208,937,3019,65,50
12,4,1.49677,1.2129,2530,3193,58,47
12,5,1.50369,1.32678,5996,6452,51,45
12,6,1.59116,1.29282,1126,2386,48,39
12,7,1.67183,1.41176,6330,3193,45,38
12,8,1.89474,1.72632,3283,5303,45,41
12,9,2.06557,1.52459,1645,8073,42,31
12,10,1.78218,2.61386,3019,6330,30,44
12,11,1.53488,3.06977,8073,6330,22,44
12,12,1.3125,3.9375,7462,3283,14,42
12,1,4.17336,1.28118,1986,3193,329,101
12,2,3.99053,1.44852,3044,3019,281,102
12,3,1.87234,1.53191,758,1126,88,72
12,4,1.80488,1.68293,5279,1645,74,69
12,5,1.80861,1.49282,6452,5303,63,52
12,6,1.92676,1.92676,1645,1645,57,57
12,7,2.13423,2.05369,3019,2386,53,51
12,8,2.52632,2.5749,6330,3019,52,53
12,9,3.09278,1.36082,3283,8073,50,22
12,10,3.91667,3.83333,5303,5996,47,46
12,11,5.69072,5.69072,5996,5996,46,46
12,12,1.88235,0.235294,937,6393,8,1
12,1,4.17336,1.31924,1986,1126,329,104
12,2,1.69206,1.14749,758,3193,87,59
12,3,1.4717,1.13208,937,3019,65,50
12,4,1.55,0.3,5996,6393,62,12
12,5,1.66507,1.34928,6330,8073,58,47
12,6,1.6496,1.6496,6452,6452,51,51
12,7,1.9125,0.3375,1126,6393,51,9
12,8,2.09665,1.829,5303,3193,47,41
12,9,2.54054,2.48649,2386,3283,47,46
12,10,3.08571,3.01714,3283,1645,45,44
12,11,3.57252,3.84733,3193,3283,39,42
12,12,1.75281,5.25843,6961,3193,13,39
12,1,4.17336,1.35729,1986,6452,329,107
12,2,4.03337,1.44458,3044,3019,282,101
12,3,3.80488,1.64228,7462,5303,234,101
12,4,1.97619,1.28571,5279,8073,83,54
12,5,1.73333,1.46667,6330,5303,65,55
12,6,1.97468,0.394937,2386,6393,65,13
12,7,2.29091,2,1126,1645,63,55
12,8,2.74157,0.449438,3283,6393,61,10
12,9,3.08738,2.97087,3193,1645,53,51
12,10,3.92157,4.62745,1645,6330,50,59
12,11,6,6.25532,5996,1645,47,49
12,12,1.6,12,8471,5996,6,45
12,1,4.17336,1.14165,1986,8073,329,90
12,2,1.69206,1.24473,758,2386,87,64
12,3,1.71429,1.54069,3044,5996,79,71
12,4,1.64557,1.39241,1126,3019,65,55
12,5,1.70171,1.67237,6452,1645,58,57
12,6,1.90909,1.875,6330,6452,56,55
12,7,2.18919,2.06757,5303,3283,54,51
12,8,2.49796,2.6449,5996,6452,51,54
12,9,2.96907,2.96907,3019,3019,48,48
12,10,3.69863,0.657534,3193,6393,45,8
12,11,1.78218,1.18812,937,8073,15,10
12,12,1.71429,6.32967,4671,6452,13,48
12,1,4.17336,1.25581,1986,5996,329,99
12,2,1.69206,0.447326,758,6393,87,23
12,3,1.61616,1.27273,3044,5303,80,63
12,4,1.5642,1.33074,2530,2386,67,57
12,5,1.50336,1.31544,5996,6452,56,49
12,6,1.56522,1.31969,1126,8073,51,43
12,7,1.72941,1.34118,1645,3019,49,38
12,8,1.86755,1.54967,6452,3193,47,39
12,9,2.21176,1.31765,3283,8073,47,28
12,10,2.32599,2.32599,2386,2386,44,44
12,11,2.62295,2.36066,6330,5303,40,36
12,12,3.02098,3.02098,5303,5303,36,36
12,1,4.17336,1.34461,1986,3283,329,106
12,2,1.69206,1.26418,758,6452,87,65
12,3,1.71739,1.52174,3044,1126,79,70
12,4,1.71784,1.56846,5996,2386,69,63
12,5,1.94749,1.89021,6330,3283,68,66
12,6,2.20963,1.93768,5303,3019,65,57
12,7,2.47297,2.71622,1645,6330,61,67
12,8,2.56769,2.56769,3193,3193,49,49
12,9,2,4.13333,7462,5303,30,62
12,10,1.9322,0.20339,6880,6393,19,2
12,11,1.57576,0.121212,8073,6393,13,1
12,12,1.67442,5.72093,782,1645,12,41
12,1,4.17336,1.31924,1986,5303,329,104
12,2,1.69206,1.41977,758,5996,87,73
12,3,1.65441,1.45588,3044,3283,75,66
12,4,1.68201,1.6569,6330,1126,67,66
12,5,1.9562,1.78102,5303,2386,67,61
12,6,2.23256,2.12791,1126,6452,64,61
12,7,2.58657,2.45936,2386,3019,61,58
12,8,3.04,3.2,1645,1126,57,60
12,9,3.71429,0.285714,3193,6393,52,4
12,10,1.65517,6.10345,2530,2386,16,59
12,11,1.89474,11.5789,8073,1126,9,55
12,12,12,6,7462,8073,2,1
12,1,4.17336,1.30655,1986,3019,329,103
12,2,1.69206,1.14749,758,3193,87,59
12,3,1.4717,1.35849,937,6330,65,60
12,4,1.49677,0.309677,2530,6393,58,12
12,5,1.45695,1.37748,5996,6330,55,52
12,6,1.53769,1.44724,6330,1645,51,48
12,7,1.72911,1.48703,1126,8073,50,43
12,8,1.89899,1.89899,3283,3283,47,47
12,9,2.208,2.208,6452,6452,46,46
12,10,2.64706,2.11765,2386,3019,45,36
12,11,3.24528,3.16981,5303,1645,43,42
12,12,4.34483,3.72414,1645,3019,42,36
12,1,4.17336,1.25581,1986,6330,329,99
12,2,1.69206,1.20583,758,3019,87,62
12,3,1.70811,1.38378,3044,6452,79,64
12,4,1.71079,1.66191,5996,3283,70,68
12,5,1.90974,1.85273,6330,5303,67,65
12,6,2.20339,0.440678,5303,6393,65,13
12,7,2.65744,1.32872,3283,8073,64,32
12,8,3.25333,3.04,2386,1645,61,57
12,9,4.31707,4.09756,1126,1645,59,56
12,10,5.66667,1.44444,3193,8073,51,13
12,11,1.89474,11.5789,8073,1126,9,55
12,12,12,6,7462,8073,2,1
12,1,4.17336,1.30655,1986,2386,329,103
12,2,1.69206,1.34198,758,5303,87,69
12,3,1.4717,1.33585,937,6452,65,59
12,4,1.6051,1.24841,1126,3019,63,49
12,5,1.7346,1.67773,5996,6330,61,59
12,6,1.89474,1.82825,6330,3283,57,55
12,7,2.17105,1.46053,5303,8073,55,37
12,8,2.55422,1.44578,3283,8073,53,30
12,9,3.12245,1.40816,2386,8073,51,23
12,10,3.88966,3.72414,1645,3193,47,45
12,11,1.8,6.12,8073,1126,15,51
12,12,1.71429,0.244898,3044,6393,7,1
12,1,4.17336,1.28118,1986,3193,329,101
12,2,3.99053,1.49112,3044,3283,281,105
12,3,1.87234,1.51064,758,3283,88,71
12,4,1.58824,1.51261,1126,5996,63,60
12,5,1.70192,1.24038,3283,8073,59,43
12,6,1.94958,1.21008,6452,8073,58,36
12,7,2.04682,1.96656,2386,1645,51,49
12,8,2.352,2.832,6330,1126,49,59
12,9,2.95288,2.95288,5303,6330,47,47
12,10,3.83333,3.83333,3019,3019,46,46
12,11,1.71429,0.122449,937,6393,14,1
12,12,1.71429,1.28571,2530,8073,12,9
12,1,4.17336,1.35729,1986,6452,329,107
12,2,4.03337,1.38737,3044,6330,282,97
12,3,3.91375,1.53639,7462,3193,242,95
12,4,1.944,1.728,5279,3283,81,72
12,5,2.01869,1.76636,1126,5303,72,63
12,6,2.20274,2.10411,2386,3193,67,64
12,7,2.61745,2.61745,3019,3019,65,65
12,8,3.14163,2.83262,3193,5996,61,55
12,9,3.97674,3.83721,1645,5996,57,55
12,10,1.84615,5.64103,8073,1645,18,55
12,11,1.69697,6.30303,7158,1126,14,52
12,12,2.29787,1.2766,6880,6393,9,5
12,1,4.17336,1.28118,1986,3193,329,101
12,2,1.69206,1.36143,758,1126,87,70
12,3,1.7989,1.27239,3044,3019,82,58
12,4,1.52258,1.47097,5996,3283,59,57
12,5,1.70588,1.17647,6452,8073,58,40
12,6,1.66304,0.391304,6330,6393,51,12
12,7,1.9306,1.74132,2386,5303,51,46
12,8,2.0369,2.2583,3019,6452,46,51
12,9,2.34545,2.45455,1645,3019,43,45
12,10,2.67429,3.29143,3193,5996,39,48
12,11,1.67647,3.70588,782,1645,19,42
12,12,1.78723,0.12766,4905,6393,14,1
12,1,4.17336,1.30655,1986,2386,329,103
